"","Date","Client","Industry","Location","Position","Skillset","Interview_Type","Gender","Candidate_Loc","Job_Location","Venue","Native_Loc","Permission","Hope","3_hour_call","Alt_Number","Resume_Printout","Clarify_Venue","Share_Letter","Expected","Attendance","Marital_Status","Distance","DayOfWeek"
"1139","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Cuttack","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1140","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1141","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1142","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1143","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1144","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1145","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1146","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1147","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1148","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1149","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1150","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1151","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1152","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1153","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Coimbatore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1154","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1155","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1156","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1157","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1158","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1159","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1160","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1161","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Vellore","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1162","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1163","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1164","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1165","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1166","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1167","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1168","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1169","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Visakapatinam","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1170","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1171","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1172","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1173","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1174","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1175","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1176","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1177","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Vellore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1178","2016-02-06","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE/Struts/Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1179","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1180","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java, Spring, Hibernate","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1181","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java, Spring, Hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1182","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java,spring,hibernate","scheduled walk in","Female","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1183","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java,spring,hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1184","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java,spring,hibernate","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1185","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java, XML, Struts, hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1186","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java, XML, Struts, hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1187","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java, XML, Struts, hibernate","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1188","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1189","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Female","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1190","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java Developer","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1191","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java Developer","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1192","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java Developer","scheduled walk in","Female","Chennai","chennai","Chennai","Chitoor","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1193","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java Developer","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1194","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java Developer","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1195","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE","scheduled walk in","Male","chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1196","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1197","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","JAVA/J2EE","scheduled walk in","Male","chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1198","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1199","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1200","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","chennai ","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1201","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","chennai ","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1202","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","chennai ","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1203","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1204","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1205","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1206","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Female","Chennai","chennai","Chennai","Cuttack","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1207","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Hyderabad","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1208","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1209","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1210","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1211","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java ","scheduled walk in","Male","Chennai","chennai","Chennai","Coimbatore","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1212","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
"1213","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Single",0,"Sat"
"1214","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","no","Married",0,"Sat"
"1215","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Female","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Married",0,"Sat"
"1216","2016-01-30","Standard Chartered Bank","BFSI","chennai","Routine","Java","scheduled walk in","Male","Chennai","chennai","Chennai","Chennai","yes","yes","yes","yes","yes","yes","yes","yes","yes","Single",0,"Sat"
